Company ,Car Name,Engine,CC,HP (Horsepower),Speed (km/h),Acceleration (time in seconds to reach 100km/h),Price ($),Fuel Type,Seats,Torque (Nm)
,818.0,,660.0,64.0,130.0,15.5,47000.0,,4.0,94.0
,818.0,,2000.0,135.0,180.0,11.5,47000.0,,7.0,181.0
,818.0,,2400.0,160.0,190.0,11.0,47000.0,,5.0,214.0
,818.0,,660.0,52.0,130.0,15.0,47000.0,,4.0,60.0
,818.0,,660.0,64.0,140.0,13.5,47000.0,,4.0,94.0
,818.0,,1500.0,147.0,200.0,9.5,47000.0,,4.0,210.0
,818.0,,2000.0,154.0,200.0,10.0,47000.0,,5.0,200.0
,818.0,,3800.0,225.0,190.0,9.5,47000.0,,5.0,343.0
,818.0,,1800.0,138.0,190.0,11.5,47000.0,,5.0,173.0
,818.0,,3000.0,210.0,220.0,8.5,47000.0,,5.0,270.0
,818.0,,660.0,48.0,120.0,16.0,47000.0,,4.0,60.0
,818.0,,2500.0,64.0,100.0,7.1,47000.0,,2.0,196.0
,818.0,,2000.0,155.0,200.0,8.9,47000.0,,5.0,213.0
,818.0,,2500.0,186.0,210.0,8.3,47000.0,,5.0,252.0
,818.0,,2500.0,250.0,240.0,6.4,47000.0,,5.0,420.0
,818.0,,2000.0,146.0,180.0,9.5,47000.0,,5.0,197.0
,818.0,,2500.0,186.0,204.0,8.7,47000.0,,5.0,252.0
,818.0,,2500.0,187.0,200.0,8.8,47000.0,,5.0,252.0
,818.0,,2500.0,256.0,220.0,6.9,47000.0,,5.0,434.0
,818.0,,2200.0,187.0,200.0,9.2,47000.0,,7.0,450.0
,818.0,,2500.0,250.0,210.0,7.2,47000.0,,7.0,420.0
,818.0,,3300.0,340.0,240.0,6.2,47000.0,,7.0,500.0
,818.0,,2000.0,181.0,225.0,6.5,47000.0,,2.0,205.0
,818.0,,2000.0,181.0,225.0,6.5,47000.0,,2.0,205.0
,818.0,,2500.0,143.0,140.0,9.7,47000.0,,5.0,271.0
,818.0,,2000.0,158.0,190.0,9.6,47000.0,,5.0,202.0
,818.0,,2300.0,244.0,210.0,7.9,47000.0,,5.0,350.0
,818.0,,3000.0,200.0,190.0,9.0,47000.0,,5.0,270.0
,818.0,,2500.0,143.0,170.0,11.5,47000.0,,5.0,330.0
,818.0,,3200.0,200.0,180.0,10.0,47000.0,,5.0,470.0
,818.0,,1300.0,276.0,250.0,5.5,47000.0,,4.0,314.0
,818.0,,1200.0,110.0,180.0,8.9,47000.0,,4.0,145.0
,818.0,,2500.0,272.0,200.0,7.1,47000.0,,2.0,373.0
,818.0,,1600.0,105.0,180.0,10.5,47000.0,,5.0,145.0
,818.0,,1500.0,100.0,175.0,11.0,47000.0,,5.0,135.0
,818.0,,2000.0,138.0,190.0,9.8,47000.0,,7.0,180.0
,818.0,,1500.0,108.0,180.0,10.2,47000.0,,5.0,142.0
,818.0,,2300.0,210.0,215.0,8.2,47000.0,,5.0,280.0
,818.0,,2000.0,280.0,240.0,6.0,47000.0,,4.0,300.0
,818.0,,2500.0,192.0,210.0,8.5,47000.0,,5.0,252.0
,818.0,,1300.0,130.0,170.0,11.5,47000.0,,5.0,165.0
,626.0,,2000.0,140.0,190.0,9.5,47000.0,,5.0,180.0
,929.0,,3000.0,205.0,220.0,8.0,47000.0,,5.0,270.0
,818.0,,1800.0,135.0,180.0,10.5,47000.0,,5.0,170.0
,818.0,,1600.0,110.0,175.0,11.2,47000.0,,5.0,145.0
,818.0,,660.0,63.0,140.0,15.5,47000.0,,4.0,90.0
,818.0,,657.0,63.0,140.0,11.0,47000.0,,2.0,85.0
,818.0,,660.0,54.0,130.0,16.0,47000.0,,4.0,80.0
,818.0,,1500.0,113.0,170.0,11.0,47000.0,,5.0,140.0
,818.0,,2500.0,164.0,210.0,8.8,47000.0,,4.0,215.0
,818.0,,3000.0,200.0,185.0,9.5,47000.0,,7.0,265.0
,818.0,,2600.0,120.0,160.0,12.0,47000.0,,5.0,200.0
,818.0,,3000.0,200.0,200.0,9.0,47000.0,,5.0,265.0
,818.0,,2500.0,160.0,190.0,8.5,47000.0,,5.0,210.0
,818.0,,660.0,63.0,130.0,15.0,47000.0,,4.0,85.0
,818.0,,1800.0,115.0,160.0,12.5,47000.0,,5.0,155.0
,818.0,,3000.0,130.0,120.0,15.0,47000.0,,2.0,300.0
,818.0,,2500.0,187.0,200.0,8.5,47000.0,,5.0,250.0
,818.0,,3000.0,250.0,210.0,7.5,47000.0,,7.0,400.0
,818.0,,1500.0,75.0,120.0,18.0,47000.0,,2.0,105.0
,818.0,,2000.0,100.0,160.0,14.0,47000.0,,3.0,140.0
,818.0,,2500.0,115.0,160.0,12.5,47000.0,,7.0,160.0
,818.0,,1300.0,75.0,130.0,15.5,47000.0,,5.0,110.0
,818.0,,1800.0,125.0,185.0,9.0,47000.0,,5.0,170.0
,818.0,,2500.0,170.0,215.0,8.5,47000.0,,5.0,230.0
,818.0,,3000.0,200.0,220.0,7.5,47000.0,,5.0,260.0
,121.0,,1300.0,70.0,155.0,13.0,47000.0,,5.0,110.0
,1200.0,,1200.0,60.0,130.0,16.0,47000.0,,4.0,90.0
,1500.0,,1500.0,85.0,145.0,14.0,47000.0,,5.0,120.0
,818.0,,1308.0,130.0,185.0,8.5,47000.0,,4.0,220.0
,818.0,,1588.0,135.0,190.0,8.0,47000.0,,4.0,210.0
,818.0,,1308.0,280.0,250.0,5.5,47000.0,,2.0,290.0
,818.0,,1000.0,110.0,170.0,10.0,47000.0,,2.0,150.0
,818.0,,1998.0,135.0,200.0,9.0,47000.0,,5.0,170.0
,818.0,,1590.0,116.0,180.0,9.5,47000.0,,2.0,140.0
,818.0,,1800.0,135.0,200.0,8.5,47000.0,,5.0,170.0
,818.0,,1308.0,165.0,230.0,7.5,47000.0,,2.0,230.0
,818.0,,2000.0,115.0,180.0,12.0,47000.0,,4.0,160.0
,818.0,,1600.0,100.0,170.0,12.5,47000.0,,5.0,130.0
,818.0,,2500.0,160.0,210.0,8.0,47000.0,,4.0,220.0
,818.0,,2000.0,150.0,185.0,10.0,47000.0,,7.0,200.0
,818.0,,1308.0,200.0,180.0,9.5,47000.0,,5.0,260.0
,818.0,,360.0,26.0,85.0,35.0,47000.0,,4.0,45.0
,818.0,,2000.0,110.0,170.0,12.5,47000.0,,2.0,160.0
,818.0,,1298.0,85.0,145.0,12.0,47000.0,,5.0,130.0
,818.0,,657.0,64.0,120.0,15.5,47000.0,,4.0,95.0
,818.0,,1497.0,92.0,160.0,13.5,47000.0,,5.0,130.0
,818.0,,1800.0,140.0,190.0,8.5,47000.0,,5.0,160.0
,818.0,,1598.0,105.0,170.0,10.0,47000.0,,5.0,135.0
,818.0,,1497.0,95.0,130.0,14.0,47000.0,,2.0,130.0
,818.0,,1598.0,130.0,190.0,8.5,47000.0,,4.0,140.0
,818.0,,1798.0,143.0,200.0,7.5,47000.0,,2.0,160.0
,818.0,,1308.0,200.0,180.0,9.5,47000.0,,5.0,260.0
,818.0,,1998.0,120.0,130.0,15.0,47000.0,,2.0,150.0
,818.0,,1308.0,130.0,150.0,14.5,47000.0,,2.0,160.0
,818.0,,1308.0,135.0,175.0,12.0,47000.0,,4.0,180.0
,818.0,,2500.0,200.0,220.0,8.0,47000.0,,5.0,250.0
,818.0,,2620.0,700.0,320.0,3.5,47000.0,,1.0,500.0
,818.0,,2487.0,240.0,180.0,7.6,47000.0,,5.0,239.0
,818.0,,2500.0,326.0,180.0,6.8,50000.0,,7.0,630.0
,818.0,,2500.0,272.0,190.0,8.6,47000.0,,5.0,373.0
,818.0,,2500.0,272.0,180.0,9.2,47000.0,,5.0,373.0
,818.0,,2500.0,272.0,200.0,7.05,47000.0,,5.0,373.0
